Dense graph with approximately 510 nodes and 3722 edges.
Generated to contain many triangles.
15	26
15	27
15	28
15	29
15	30
15	31
15	32
15	33
15	34
15	35
15	36
15	37
15	38
15	39
15	40
15	41
15	42
15	43
15	44
15	45
15	46
15	47
15	48
15	49
15	86
15	94
15	106
15	138
15	162
15	210
15	212
15	224
15	277
15	289
15	300
15	317
15	328
15	344
15	392
15	457
16	17
16	18
16	19
16	20
16	21
16	22
16	23
16	24
16	25
16	26
16	27
16	28
16	29
16	30
16	31
16	32
16	33
16	34
16	35
16	36
16	37
16	38
16	39
16	40
16	41
16	42
16	43
16	44
16	45
16	46
16	47
16	48
16	49
16	60
16	61
16	112
16	116
16	124
16	131
16	156
16	168
16	174
16	190
16	204
16	238
16	250
16	253
16	264
16	268
16	276
16	298
16	325
16	331
16	378
16	390
16	410
16	453
16	457
16	461
17	18
17	19
17	20
17	21
17	22
17	23
17	24
17	25
17	26
17	27
17	28
17	29
17	30
17	31
17	32
17	33
17	34
17	35
17	36
17	37
17	38
17	39
17	40
17	41
17	42
17	43
17	44
17	45
17	46
17	47
17	48
17	49
17	71
17	72
17	153
17	185
17	249
17	301
17	309
17	318
17	345
17	368
17	372
17	396
17	412
17	437
17	454
17	464
17	466
17	477
18	19
18	20
18	21
18	22
18	23
18	24
18	25
18	26
18	27
18	28
18	29
18	30
18	31
18	32
18	33
18	34
18	35
18	36
18	37
18	38
18	39
18	40
18	41
18	42
18	43
18	44
18	45
18	46
18	47
18	48
18	49
18	109
18	129
18	168
18	172
18	196
18	201
18	207
18	214
18	221
18	232
18	254
18	259
18	263
18	299
18	327
18	352
18	356
18	438
18	473
18	474
18	488
18	492
19	20
19	21
19	22
19	23
19	24
19	25
19	26
19	27
19	28
19	29
19	30
19	31
19	32
19	33
19	34
19	35
19	36
19	37
19	38
19	39
19	40
19	41
19	42
19	43
19	44
19	45
19	46
19	47
19	48
19	49
19	62
19	150
19	151
19	179
19	213
19	223
19	227
19	266
19	270
19	282
19	299
19	313
19	345
19	354
19	375
19	405
19	435
19	446
19	452
20	21
20	22
20	23
20	24
20	25
20	26
20	27
20	28
20	29
20	30
20	31
20	32
20	33
20	34
20	35
20	36
20	37
20	38
20	39
20	40
20	41
20	42
20	43
20	44
20	45
20	46
20	47
20	48
20	49
20	53
20	131
20	134
20	246
20	259
20	274
20	302
20	315
20	346
20	353
20	371
20	404
20	422
20	423
20	474
20	481
21	22
21	23
21	24
21	25
21	26
21	27
21	28
21	29
21	30
21	31
21	32
21	33
21	34
21	35
21	36
21	37
21	38
21	39
21	40
21	41
21	42
21	43
21	44
21	45
21	46
21	47
21	48
21	49
21	55
21	63
21	74
21	95
21	151
21	173
21	222
21	227
21	245
21	254
21	267
21	306
21	333
21	373
21	374
21	404
21	450
21	453
21	454
21	468
21	481
22	23
22	24
22	25
22	26
22	27
22	28
22	29
22	30
22	31
22	32
22	33
22	34
22	35
22	36
22	37
22	38
22	39
22	40
22	41
22	42
22	43
22	44
22	45
22	46
22	47
22	48
22	49
22	73
22	108
22	128
22	135
22	232
22	257
22	272
22	288
22	304
22	367
22	374
22	379
22	382
22	410
22	414
22	421
22	442
22	473
23	24
23	25
23	26
23	27
23	28
23	29
23	30
23	31
23	32
23	33
23	34
23	35
23	36
23	37
23	38
23	39
23	40
23	41
23	42
23	43
23	44
23	45
23	46
23	47
23	48
23	49
23	63
23	124
23	126
23	140
23	166
23	168
23	210
23	215
23	239
23	241
23	271
23	280
23	290
23	296
23	317
23	323
23	337
23	360
23	370
23	427
23	442
23	451
23	483
24	25
24	26
24	27
24	28
24	29
24	30
24	31
24	32
24	33
24	34
24	35
24	36
24	37
24	38
24	39
24	40
24	41
24	42
24	43
24	44
24	45
24	46
24	47
24	48
24	49
24	63
24	110
24	159
24	189
24	224
24	248
24	252
24	270
24	276
24	301
24	304
24	324
24	337
24	344
24	346
24	370
24	375
24	383
24	402
24	415
24	421
24	433
24	460
24	497
25	26
25	27
25	28
25	29
25	30
25	31
25	32
25	33
25	34
25	35
25	36
25	37
25	38
25	39
25	40
25	41
25	42
25	43
25	44
25	45
25	46
25	47
25	48
25	49
25	63
25	66
25	88
25	97
25	151
25	155
25	159
25	163
25	201
25	211
25	215
25	223
25	226
25	231
25	260
25	292
25	310
25	330
25	354
25	371
25	374
25	394
25	404
25	425
25	450
25	453
25	498
26	27
26	28
26	29
26	30
26	31
26	32
26	33
26	34
26	35
26	36
26	37
26	38
26	39
26	40
26	41
26	42
26	43
26	44
26	45
26	46
26	47
26	48
26	49
26	59
26	61
26	142
26	161
26	184
26	194
26	246
26	250
26	303
26	332
26	357
26	359
26	380
26	413
26	419
26	448
26	459
26	472
26	484
26	496
27	28
27	29
27	30
27	31
27	32
27	33
27	34
27	35
27	36
27	37
27	38
27	39
27	40
27	41
27	42
27	43
27	44
27	45
27	46
27	47
27	48
27	49
27	69
27	115
27	130
27	174
27	179
27	180
27	181
27	184
27	194
27	201
27	221
27	222
27	228
27	253
27	283
27	321
27	338
27	352
27	363
27	365
27	369
27	425
27	467
27	476
27	485
28	29
28	30
28	31
28	32
28	33
28	34
28	35
28	36
28	37
28	38
28	39
28	40
28	41
28	42
28	43
28	44
28	45
28	46
28	47
28	48
28	49
28	61
28	73
28	95
28	145
28	174
28	191
28	221
28	225
28	227
28	251
28	258
28	341
28	353
28	370
28	401
28	402
28	420
28	423
28	425
28	438
28	452
28	458
28	463
28	471
28	473
28	495
29	30
29	31
29	32
29	33
29	34
29	35
29	36
29	37
29	38
29	39
29	40
29	41
29	42
29	43
29	44
29	45
29	46
29	47
29	48
29	49
29	56
29	108
29	138
29	183
29	248
29	282
29	294
29	308
29	327
29	346
29	408
29	415
29	426
29	437
29	465
29	486
29	489
29	494
30	31
30	32
30	33
30	34
30	35
30	36
30	37
30	38
30	39
30	40
30	41
30	42
30	43
30	44
30	45
30	46
30	47
30	48
30	49
30	50
30	51
30	52
30	53
30	54
30	55
30	56
30	57
30	58
30	59
30	60
30	61
30	62
30	63
30	64
30	65
30	66
30	67
30	68
30	69
30	70
30	71
30	72
30	73
30	74
30	75
30	76
30	77
30	78
30	79
30	115
30	117
30	120
30	154
30	213
30	231
30	262
30	288
30	313
30	319
30	334
30	336
30	364
30	429
30	436
30	457
30	470
30	491
30	498
31	32
31	33
31	34
31	35
31	36
31	37
31	38
31	39
31	40
31	41
31	42
31	43
31	44
31	45
31	46
31	47
31	48
31	49
31	50
31	51
31	52
31	53
31	54
31	55
31	56
31	57
31	58
31	59
31	60
31	61
31	62
31	63
31	64
31	65
31	66
31	67
31	68
31	69
31	70
31	71
31	72
31	73
31	74
31	75
31	76
31	77
31	78
31	79
31	80
31	92
31	103
31	114
31	133
31	163
31	242
31	255
31	292
31	305
31	314
31	331
31	354
31	422
31	439
31	449
31	455
31	479
31	496
32	33
32	34
32	35
32	36
32	37
32	38
32	39
32	40
32	41
32	42
32	43
32	44
32	45
32	46
32	47
32	48
32	49
32	50
32	51
32	52
32	53
32	54
32	55
32	56
32	57
32	58
32	59
32	60
32	61
32	62
32	63
32	64
32	65
32	66
32	67
32	68
32	69
32	70
32	71
32	72
32	73
32	74
32	75
32	76
32	77
32	78
32	79
32	129
32	164
32	166
32	179
32	211
32	217
32	226
32	237
32	258
32	283
32	350
32	352
32	353
32	362
32	390
32	408
32	437
32	452
32	465
32	474
32	490
33	34
33	35
33	36
33	37
33	38
33	39
33	40
33	41
33	42
33	43
33	44
33	45
33	46
33	47
33	48
33	49
33	50
33	51
33	52
33	53
33	54
33	55
33	56
33	57
33	58
33	59
33	60
33	61
33	62
33	63
33	64
33	65
33	66
33	67
33	68
33	69
33	70
33	71
33	72
33	73
33	74
33	75
33	76
33	77
33	78
33	79
33	85
33	97
33	115
33	118
33	168
33	171
33	208
33	234
33	235
33	247
33	274
33	284
33	327
33	331
33	335
33	353
33	366
33	375
33	407
33	414
33	427
33	435
33	446
33	473
34	35
34	36
34	37
34	38
34	39
34	40
34	41
34	42
34	43
34	44
34	45
34	46
34	47
34	48
34	49
34	50
34	51
34	52
34	53
34	54
34	55
34	56
34	57
34	58
34	59
34	60
34	61
34	62
34	63
34	64
34	65
34	66
34	67
34	68
34	69
34	70
34	71
34	72
34	73
34	74
34	75
34	76
34	77
34	78
34	79
34	82
34	99
34	106
34	134
34	186
34	193
34	204
34	206
34	240
34	273
34	293
34	319
34	336
34	347
34	348
34	379
34	402
34	414
34	421
34	462
34	468
34	478
35	36
35	37
35	38
35	39
35	40
35	41
35	42
35	43
35	44
35	45
35	46
35	47
35	48
35	49
35	50
35	51
35	52
35	53
35	54
35	55
35	56
35	57
35	58
35	59
35	60
35	61
35	62
35	63
35	64
35	65
35	66
35	67
35	68
35	69
35	70
35	71
35	72
35	73
35	74
35	75
35	76
35	77
35	78
35	79
35	104
35	109
35	162
35	164
35	212
35	226
35	260
35	264
35	276
35	300
35	310
35	342
35	371
35	391
35	411
35	417
35	426
35	441
35	459
35	473
35	484
36	37
36	38
36	39
36	40
36	41
36	42
36	43
36	44
36	45
36	46
36	47
36	48
36	49
36	50
36	51
36	52
36	53
36	54
36	55
36	56
36	57
36	58
36	59
36	60
36	61
36	62
36	63
36	64
36	65
36	66
36	67
36	68
36	69
36	70
36	71
36	72
36	73
36	74
36	75
36	76
36	77
36	78
36	79
36	93
36	112
36	134
36	151
36	208
36	236
36	246
36	252
36	277
36	280
36	290
36	292
36	295
36	305
36	332
36	340
36	343
36	428
36	431
36	476
36	487
36	501
37	38
37	39
37	40
37	41
37	42
37	43
37	44
37	45
37	46
37	47
37	48
37	49
37	50
37	51
37	52
37	53
37	54
37	55
37	56
37	57
37	58
37	59
37	60
37	61
37	62
37	63
37	64
37	65
37	66
37	67
37	68
37	69
37	70
37	71
37	72
37	73
37	74
37	75
37	76
37	77
37	78
37	79
37	83
37	101
37	111
37	153
37	156
37	170
37	174
37	232
37	243
37	244
37	274
37	280
37	304
37	306
37	319
37	322
37	351
37	360
37	409
37	442
37	454
37	472
37	478
37	495
38	39
38	40
38	41
38	42
38	43
38	44
38	45
38	46
38	47
38	48
38	49
38	50
38	51
38	52
38	53
38	54
38	55
38	56
38	57
38	58
38	59
38	60
38	61
38	62
38	63
38	64
38	65
38	66
38	67
38	68
38	69
38	70
38	71
38	72
38	73
38	74
38	75
38	76
38	77
38	78
38	79
38	81
38	92
38	105
38	107
38	158
38	172
38	191
38	193
38	195
38	215
38	236
38	255
38	278
38	308
38	320
38	330
38	350
38	401
38	440
38	456
38	460
38	465
38	487
38	490
38	507
39	40
39	41
39	42
39	43
39	44
39	45
39	46
39	47
39	48
39	49
39	50
39	51
39	52
39	53
39	54
39	55
39	56
39	57
39	58
39	59
39	60
39	61
39	62
39	63
39	64
39	65
39	66
39	67
39	68
39	69
39	70
39	71
39	72
39	73
39	74
39	75
39	76
39	77
39	78
39	79
39	91
39	150
39	153
39	164
39	183
39	192
39	202
39	230
39	250
39	268
39	310
39	311
39	324
39	334
39	373
39	393
39	394
39	404
39	417
39	431
39	452
39	462
39	474
39	489
39	492
40	41
40	42
40	43
40	44
40	45
40	46
40	47
40	48
40	49
40	50
40	51
40	52
40	53
40	54
40	55
40	56
40	57
40	58
40	59
40	60
40	61
40	62
40	63
40	64
40	65
40	66
40	67
40	68
40	69
40	70
40	71
40	72
40	73
40	74
40	75
40	76
40	77
40	78
40	79
40	93
40	144
40	165
40	209
40	230
40	245
40	251
40	267
40	317
40	339
40	356
40	361
40	366
40	368
40	377
40	405
40	406
40	419
40	440
40	461
40	472
40	481
40	482
41	42
41	43
41	44
41	45
41	46
41	47
41	48
41	49
41	50
41	51
41	52
41	53
41	54
41	55
41	56
41	57
41	58
41	59
41	60
41	61
41	62
41	63
41	64
41	65
41	66
41	67
41	68
41	69
41	70
41	71
41	72
41	73
41	74
41	75
41	76
41	77
41	78
41	79
41	100
41	103
41	140
41	169
41	170
41	180
41	187
41	200
41	204
41	218
41	229
41	230
41	234
41	255
41	271
41	349
41	383
41	385
41	399
41	429
41	432
41	444
41	450
41	471
42	43
42	44
42	45
42	46
42	47
42	48
42	49
42	50
42	51
42	52
42	53
42	54
42	55
42	56
42	57
42	58
42	59
42	60
42	61
42	62
42	63
42	64
42	65
42	66
42	67
42	68
42	69
42	70
42	71
42	72
42	73
42	74
42	75
42	76
42	77
42	78
42	79
42	86
42	125
42	149
42	182
42	202
42	211
42	237
42	263
42	283
42	292
42	296
42	303
42	304
42	306
42	333
42	355
42	358
42	370
42	379
42	393
42	423
42	424
42	432
42	434
42	444
42	481
42	490
43	44
43	45
43	46
43	47
43	48
43	49
43	50
43	51
43	52
43	53
43	54
43	55
43	56
43	57
43	58
43	59
43	60
43	61
43	62
43	63
43	64
43	65
43	66
43	67
43	68
43	69
43	70
43	71
43	72
43	73
43	74
43	75
43	76
43	77
43	78
43	79
43	80
43	108
43	127
43	132
43	139
43	149
43	171
43	178
43	188
43	225
43	261
43	289
43	309
43	318
43	325
43	338
43	340
43	342
43	355
43	366
43	382
43	433
43	440
43	447
43	462
43	486
44	45
44	46
44	47
44	48
44	49
44	50
44	51
44	52
44	53
44	54
44	55
44	56
44	57
44	58
44	59
44	60
44	61
44	62
44	63
44	64
44	65
44	66
44	67
44	68
44	69
44	70
44	71
44	72
44	73
44	74
44	75
44	76
44	77
44	78
44	79
44	85
44	99
44	112
44	133
44	134
44	148
44	161
44	196
44	198
44	213
44	228
44	248
44	261
44	287
44	313
44	322
44	332
44	349
44	358
44	364
44	367
44	376
44	389
44	395
44	400
44	431
44	452
44	470
45	46
45	47
45	48
45	49
45	50
45	51
45	52
45	53
45	54
45	55
45	56
45	57
45	58
45	59
45	60
45	61
45	62
45	63
45	64
45	65
45	66
45	67
45	68
45	69
45	70
45	71
45	72
45	73
45	74
45	75
45	76
45	77
45	78
45	79
45	113
45	122
45	155
45	173
45	177
45	184
45	212
45	223
45	239
45	250
45	275
45	293
45	307
45	313
45	335
45	337
45	362
45	365
45	419
45	420
45	451
45	482
45	488
45	499
45	504
46	47
46	48
46	49
46	50
46	51
46	52
46	53
46	54
46	55
46	56
46	57
46	58
46	59
46	60
46	61
46	62
46	63
46	64
46	65
46	66
46	67
46	68
46	69
46	70
46	71
46	72
46	73
46	74
46	75
46	76
46	77
46	78
46	79
46	89
46	126
46	167
46	186
46	220
46	233
46	241
46	256
46	268
46	283
46	319
46	320
46	332
46	357
46	363
46	376
46	408
46	417
46	430
46	447
46	449
46	456
46	477
46	485
47	48
47	49
47	50
47	51
47	52
47	53
47	54
47	55
47	56
47	57
47	58
47	59
47	60
47	61
47	62
47	63
47	64
47	65
47	66
47	67
47	68
47	69
47	70
47	71
47	72
47	73
47	74
47	75
47	76
47	77
47	78
47	79
47	106
47	123
47	125
47	130
47	158
47	160
47	205
47	235
47	243
47	260
47	273
47	288
47	298
47	311
47	359
47	386
47	388
47	398
47	403
47	448
47	475
47	500
47	507
48	49
48	50
48	51
48	52
48	53
48	54
48	55
48	56
48	57
48	58
48	59
48	60
48	61
48	62
48	63
48	64
48	65
48	66
48	67
48	68
48	69
48	70
48	71
48	72
48	73
48	74
48	75
48	76
48	77
48	78
48	79
48	87
48	98
48	108
48	113
48	145
48	147
48	154
48	157
48	182
48	199
48	203
48	213
48	217
48	229
48	278
48	284
48	295
48	308
48	338
48	343
48	384
48	407
48	439
48	469
48	479
48	480
48	482
48	502
49	50
49	51
49	52
49	53
49	54
49	55
49	56
49	57
49	58
49	59
49	60
49	61
49	62
49	63
49	64
49	65
49	66
49	67
49	68
49	69
49	70
49	71
49	72
49	73
49	74
49	75
49	76
49	77
49	78
49	79
49	81
49	100
49	123
49	143
49	152
49	225
49	265
49	273
49	291
49	338
49	345
49	350
49	355
49	361
49	381
49	386
49	392
49	424
49	428
49	445
49	464
49	466
49	493
49	503
50	51
50	52
50	53
50	54
50	55
50	56
50	57
50	58
50	59
50	60
50	61
50	62
50	63
50	64
50	65
50	66
50	67
50	68
50	69
50	70
50	71
50	72
50	73
50	74
50	75
50	76
50	77
50	78
50	79
50	271
51	52
51	53
51	54
51	55
51	56
51	57
51	58
51	59
51	60
51	61
51	62
51	63
51	64
51	65
51	66
51	67
51	68
51	69
51	70
51	71
51	72
51	73
51	74
51	75
51	76
51	77
51	78
51	79
51	152
51	203
51	216
51	217
51	243
51	326
51	406
51	443
52	53
52	54
52	55
52	56
52	57
52	58
52	59
52	60
52	61
52	62
52	63
52	64
52	65
52	66
52	67
52	68
52	69
52	70
52	71
52	72
52	73
52	74
52	75
52	76
52	77
52	78
52	79
52	194
52	197
52	200
52	209
52	224
52	279
52	377
52	416
52	438
52	457
52	494
53	54
53	55
53	56
53	57
53	58
53	59
53	60
53	61
53	62
53	63
53	64
53	65
53	66
53	67
53	68
53	69
53	70
53	71
53	72
53	73
53	74
53	75
53	76
53	77
53	78
53	79
53	84
53	122
53	136
53	190
53	219
53	291
53	329
53	341
53	422
53	433
53	448
53	466
53	501
54	55
54	56
54	57
54	58
54	59
54	60
54	61
54	62
54	63
54	64
54	65
54	66
54	67
54	68
54	69
54	70
54	71
54	72
54	73
54	74
54	75
54	76
54	77
54	78
54	79
54	116
54	121
54	171
54	224
54	347
54	411
54	423
54	455
54	483
54	496
55	56
55	57
55	58
55	59
55	60
55	61
55	62
55	63
55	64
55	65
55	66
55	67
55	68
55	69
55	70
55	71
55	72
55	73
55	74
55	75
55	76
55	77
55	78
55	79
55	82
55	114
55	126
55	127
55	143
55	196
55	209
55	214
55	218
55	221
55	241
55	328
55	403
55	412
56	57
56	58
56	59
56	60
56	61
56	62
56	63
56	64
56	65
56	66
56	67
56	68
56	69
56	70
56	71
56	72
56	73
